"Time (UTCG)","x (km)","y (km)","z (km)","Yaw (deg)","Pitch (deg)","Roll (deg)"
31 Mar 2016 16:19:55.000,1356.469044,-4653.158820,4136.658255,126.608,0.000,6.517
31 Mar 2016 16:19:56.000,1356.532140,-4653.169884,4136.625339,127.499,-0.000,6.517
31 Mar 2016 16:19:57.000,1356.594742,-4653.181696,4136.591748,128.391,0.000,6.517
31 Mar 2016 16:19:58.000,1356.656836,-4653.194250,4136.557491,129.283,-0.000,6.517
31 Mar 2016 16:19:59.000,1356.718408,-4653.207546,4136.522576,130.175,-0.000,6.517
31 Mar 2016 16:20:00.000,1356.779441,-4653.221578,4136.487011,131.066,0.000,6.517
31 Mar 2016 16:20:01.000,1356.839922,-4653.236344,4136.450804,131.958,-0.000,6.517
31 Mar 2016 16:20:02.000,1356.899836,-4653.251841,4136.413965,132.850,-0.000,6.517
31 Mar 2016 16:20:03.000,1356.959168,-4653.268064,4136.376503,133.741,0.000,6.517
31 Mar 2016 16:20:04.000,1357.017904,-4653.285009,4136.338426,134.633,0.000,6.517
31 Mar 2016 16:20:05.000,1357.076029,-4653.302673,4136.299744,135.525,0.000,6.517
31 Mar 2016 16:20:06.000,1357.133530,-4653.321052,4136.260465,136.416,0.000,6.517
31 Mar 2016 16:20:07.000,1357.190393,-4653.340140,4136.220601,137.308,-0.000,6.517
31 Mar 2016 16:20:08.000,1357.246603,-4653.359933,4136.180160,138.200,-0.000,6.517
31 Mar 2016 16:20:09.000,1357.302148,-4653.380426,4136.139151,139.091,-0.000,6.517
31 Mar 2016 16:20:10.000,1357.357014,-4653.401615,4136.097586,139.983,0.000,6.517
31 Mar 2016 16:20:11.000,1357.411188,-4653.423495,4136.055474,140.874,-0.000,6.517
31 Mar 2016 16:20:12.000,1357.464656,-4653.446059,4136.012825,141.766,0.000,6.517
31 Mar 2016 16:20:13.000,1357.517405,-4653.469302,4135.969649,142.658,-0.000,6.517
31 Mar 2016 16:20:14.000,1357.569423,-4653.493220,4135.925958,143.549,-0.000,6.517
31 Mar 2016 16:20:15.000,1357.620698,-4653.517806,4135.881760,144.441,0.000,6.517
31 Mar 2016 16:20:16.000,1357.671216,-4653.543054,4135.837069,145.332,0.000,6.517
31 Mar 2016 16:20:17.000,1357.720966,-4653.568957,4135.791893,146.224,-0.000,6.517
31 Mar 2016 16:20:18.000,1357.769936,-4653.595511,4135.746244,147.116,0.000,6.517
31 Mar 2016 16:20:19.000,1357.818113,-4653.622708,4135.700133,148.007,-0.000,6.517
31 Mar 2016 16:20:20.000,1357.865486,-4653.650542,4135.653572,148.899,-0.000,6.517
31 Mar 2016 16:20:21.000,1357.912044,-4653.679006,4135.606571,149.790,-0.000,6.517
31 Mar 2016 16:20:22.000,1357.957775,-4653.708093,4135.559141,150.682,0.000,6.517
31 Mar 2016 16:20:23.000,1358.002668,-4653.737796,4135.511295,151.573,-0.000,6.517
31 Mar 2016 16:20:24.000,1358.046713,-4653.768108,4135.463044,152.465,-0.000,6.517
31 Mar 2016 16:20:25.000,1358.089898,-4653.799021,4135.414400,153.356,0.000,6.517
31 Mar 2016 16:20:26.000,1358.132214,-4653.830529,4135.365373,154.248,-0.000,6.517
31 Mar 2016 16:20:27.000,1358.173650,-4653.862623,4135.315977,155.139,-0.000,6.517
31 Mar 2016 16:20:28.000,1358.214196,-4653.895296,4135.266223,156.031,-0.000,6.517
31 Mar 2016 16:20:29.000,1358.253842,-4653.928540,4135.216123,156.922,-0.000,6.517
31 Mar 2016 16:20:30.000,1358.292578,-4653.962346,4135.165690,157.814,0.000,6.517
31 Mar 2016 16:20:31.000,1358.330396,-4653.996707,4135.114935,158.705,-0.000,6.517
31 Mar 2016 16:20:32.000,1358.367286,-4654.031615,4135.063871,159.597,-0.000,6.517
31 Mar 2016 16:20:33.000,1358.403239,-4654.067060,4135.012510,160.488,-0.000,6.517
31 Mar 2016 16:20:34.000,1358.438246,-4654.103034,4134.960864,161.380,-0.000,6.517
31 Mar 2016 16:20:35.000,1358.472300,-4654.139529,4134.908947,162.271,-0.000,6.517
31 Mar 2016 16:20:36.000,1358.505391,-4654.176536,4134.856770,163.163,0.000,6.517
31 Mar 2016 16:20:37.000,1358.537512,-4654.214045,4134.804346,164.054,0.000,6.517
31 Mar 2016 16:20:38.000,1358.568654,-4654.252048,4134.751689,164.945,-0.000,6.517
31 Mar 2016 16:20:39.000,1358.598812,-4654.290536,4134.698810,165.837,0.000,6.517
31 Mar 2016 16:20:40.000,1358.627976,-4654.329499,4134.645722,166.728,-0.000,6.517
31 Mar 2016 16:20:41.000,1358.656141,-4654.368927,4134.592439,167.620,0.000,6.517
31 Mar 2016 16:20:42.000,1358.683298,-4654.408812,4134.538973,168.511,0.000,6.517
31 Mar 2016 16:20:43.000,1358.709443,-4654.449143,4134.485337,169.402,0.000,6.517
31 Mar 2016 16:20:44.000,1358.734568,-4654.489911,4134.431544,170.294,-0.000,6.517
31 Mar 2016 16:20:45.000,1358.758667,-4654.531106,4134.377608,171.185,-0.000,6.517
31 Mar 2016 16:20:46.000,1358.781734,-4654.572718,4134.323541,172.077,0.000,6.517
31 Mar 2016 16:20:47.000,1358.803765,-4654.614737,4134.269355,172.968,-0.000,6.517
31 Mar 2016 16:20:48.000,1358.824753,-4654.657153,4134.215066,173.859,0.000,6.517
31 Mar 2016 16:20:49.000,1358.844693,-4654.699955,4134.160685,174.751,0.000,6.517
31 Mar 2016 16:20:50.000,1358.863581,-4654.743133,4134.106225,175.642,0.000,6.517
31 Mar 2016 16:20:51.000,1358.881412,-4654.786677,4134.051700,176.533,0.000,6.517
31 Mar 2016 16:20:52.000,1358.898182,-4654.830576,4133.997124,177.424,-0.000,6.517
31 Mar 2016 16:20:53.000,1358.913886,-4654.874820,4133.942508,178.316,0.000,6.517
31 Mar 2016 16:20:54.000,1358.928522,-4654.919397,4133.887868,179.207,0.000,6.517
31 Mar 2016 16:20:55.000,1358.942085,-4654.964297,4133.833214,180.098,0.000,6.517
31 Mar 2016 16:20:56.000,1358.954571,-4655.009510,4133.778562,180.990,-0.000,6.517
31 Mar 2016 16:20:57.000,1358.965979,-4655.055023,4133.723924,181.881,-0.000,6.517
31 Mar 2016 16:20:58.000,1358.976305,-4655.100827,4133.669313,182.772,0.000,6.517
31 Mar 2016 16:20:59.000,1358.985640,-4655.146887,4133.614739,183.296,-0.000,-0.000
31 Mar 2016 16:21:00.000,1358.994786,-4655.192994,4133.560172,183.296,0.000,0.000
31 Mar 2016 16:21:01.000,1359.003933,-4655.239100,4133.505604,183.296,0.000,-0.000
31 Mar 2016 16:21:02.000,1359.013079,-4655.285206,4133.451036,183.296,0.000,0.000
31 Mar 2016 16:21:03.000,1359.022226,-4655.331311,4133.396468,183.296,-0.000,-0.000
31 Mar 2016 16:21:04.000,1359.031372,-4655.377415,4133.341898,183.296,0.000,-0.000
31 Mar 2016 16:21:05.000,1359.040518,-4655.423519,4133.287329,183.296,-0.000,0.000
31 Mar 2016 16:21:06.000,1359.049663,-4655.469622,4133.232759,183.296,0.000,0.000
31 Mar 2016 16:21:07.000,1359.058809,-4655.515725,4133.178188,183.296,0.000,0.000
31 Mar 2016 16:21:08.000,1359.067954,-4655.561827,4133.123617,183.295,0.000,0.000
31 Mar 2016 16:21:09.000,1359.077099,-4655.607929,4133.069045,183.295,0.000,-0.000
31 Mar 2016 16:21:10.000,1359.086245,-4655.654029,4133.014472,183.295,-0.000,-0.000
31 Mar 2016 16:21:11.000,1359.095389,-4655.700130,4132.959900,183.295,-0.000,0.000
31 Mar 2016 16:21:12.000,1359.104534,-4655.746229,4132.905326,183.295,-0.000,-0.000
31 Mar 2016 16:21:13.000,1359.113679,-4655.792329,4132.850752,183.295,0.000,0.000
31 Mar 2016 16:21:14.000,1359.122823,-4655.838427,4132.796178,183.295,-0.000,-0.000
31 Mar 2016 16:21:15.000,1359.131967,-4655.884525,4132.741603,183.295,0.000,-0.000
31 Mar 2016 16:21:16.000,1359.141111,-4655.930622,4132.687027,183.295,-0.000,-0.000
31 Mar 2016 16:21:17.000,1359.150255,-4655.976719,4132.632451,183.295,-0.000,0.000
31 Mar 2016 16:21:18.000,1359.159399,-4656.022815,4132.577875,183.295,0.000,0.000
31 Mar 2016 16:21:19.000,1359.168542,-4656.068911,4132.523297,183.295,0.000,0.000
31 Mar 2016 16:21:20.000,1359.177685,-4656.115006,4132.468720,183.295,-0.000,0.000
31 Mar 2016 16:21:21.000,1359.186828,-4656.161100,4132.414142,183.295,0.000,-0.000
31 Mar 2016 16:21:22.000,1359.195971,-4656.207194,4132.359563,183.295,-0.000,-0.000
31 Mar 2016 16:21:23.000,1359.205114,-4656.253287,4132.304984,183.295,0.000,-0.000
31 Mar 2016 16:21:24.000,1359.214257,-4656.299380,4132.250404,183.295,-0.000,-0.000
31 Mar 2016 16:21:25.000,1359.223399,-4656.345472,4132.195823,183.295,-0.000,-0.000
31 Mar 2016 16:21:26.000,1359.232541,-4656.391563,4132.141243,183.295,-0.000,-0.000
31 Mar 2016 16:21:27.000,1359.241684,-4656.437654,4132.086661,183.295,0.000,0.000
31 Mar 2016 16:21:28.000,1359.250825,-4656.483744,4132.032079,183.295,-0.000,-0.000
31 Mar 2016 16:21:29.000,1359.259967,-4656.529834,4131.977497,183.295,-0.000,-0.000
31 Mar 2016 16:21:30.000,1359.269109,-4656.575923,4131.922914,183.295,0.000,-0.000
31 Mar 2016 16:21:31.000,1359.278250,-4656.622012,4131.868330,183.295,0.000,-0.000
31 Mar 2016 16:21:32.000,1359.287391,-4656.668099,4131.813746,183.295,0.000,-0.000
31 Mar 2016 16:21:33.000,1359.296532,-4656.714187,4131.759162,183.295,0.000,0.000
31 Mar 2016 16:21:34.000,1359.305673,-4656.760273,4131.704577,183.295,-0.000,0.000
31 Mar 2016 16:21:35.000,1359.314814,-4656.806359,4131.649991,183.295,0.000,-0.000
31 Mar 2016 16:21:36.000,1359.323955,-4656.852445,4131.595405,183.295,0.000,-0.000
31 Mar 2016 16:21:37.000,1359.333095,-4656.898530,4131.540818,183.295,0.000,0.000
31 Mar 2016 16:21:38.000,1359.342235,-4656.944614,4131.486231,183.295,0.000,-0.000
31 Mar 2016 16:21:39.000,1359.351375,-4656.990698,4131.431643,183.295,-0.000,0.000
31 Mar 2016 16:21:40.000,1359.360515,-4657.036781,4131.377055,183.294,0.000,-0.000
31 Mar 2016 16:21:41.000,1359.369655,-4657.082864,4131.322466,183.294,-0.000,-0.000
31 Mar 2016 16:21:42.000,1359.378794,-4657.128946,4131.267876,183.294,0.000,-0.000
31 Mar 2016 16:21:43.000,1359.387933,-4657.175027,4131.213287,183.294,0.000,-0.000
31 Mar 2016 16:21:44.000,1359.397073,-4657.221108,4131.158696,183.294,0.000,-0.000
31 Mar 2016 16:21:45.000,1359.406211,-4657.267188,4131.104105,183.294,-0.000,0.000
31 Mar 2016 16:21:46.000,1359.415350,-4657.313268,4131.049514,183.294,-0.000,-0.000
31 Mar 2016 16:21:47.000,1359.424489,-4657.359347,4130.994922,183.294,-0.000,0.000
31 Mar 2016 16:21:48.000,1359.433627,-4657.405425,4130.940329,183.294,-0.000,0.000
31 Mar 2016 16:21:49.000,1359.442766,-4657.451503,4130.885736,183.294,-0.000,-0.000
31 Mar 2016 16:21:50.000,1359.451904,-4657.497580,4130.831142,183.294,-0.000,0.000
31 Mar 2016 16:21:51.000,1359.461042,-4657.543657,4130.776548,183.294,-0.000,-0.000
31 Mar 2016 16:21:52.000,1359.470179,-4657.589733,4130.721953,183.294,0.000,-0.000
31 Mar 2016 16:21:53.000,1359.479317,-4657.635808,4130.667358,183.294,-0.000,0.000
31 Mar 2016 16:21:54.000,1359.488454,-4657.681883,4130.612762,183.294,0.000,-0.000
31 Mar 2016 16:21:55.000,1359.497592,-4657.727957,4130.558166,183.294,-0.000,-0.000
31 Mar 2016 16:21:56.000,1359.506729,-4657.774031,4130.503569,183.294,-0.000,0.000
31 Mar 2016 16:21:57.000,1359.515866,-4657.820104,4130.448972,183.294,0.000,-0.000
31 Mar 2016 16:21:58.000,1359.525002,-4657.866176,4130.394374,183.294,0.000,-0.000
31 Mar 2016 16:21:59.000,1359.534139,-4657.912248,4130.339776,183.294,0.000,0.000
31 Mar 2016 16:22:00.000,1359.543275,-4657.958320,4130.285177,183.294,-0.000,-0.000
31 Mar 2016 16:22:01.000,1359.552411,-4658.004390,4130.230577,183.294,-0.000,-0.000
31 Mar 2016 16:22:02.000,1359.561547,-4658.050460,4130.175977,183.294,-0.000,0.000
31 Mar 2016 16:22:03.000,1359.570683,-4658.096530,4130.121377,183.294,0.000,-0.000
31 Mar 2016 16:22:04.000,1359.579819,-4658.142599,4130.066775,183.294,-0.000,-0.000
31 Mar 2016 16:22:05.000,1359.588955,-4658.188667,4130.012174,183.294,-0.000,0.000
31 Mar 2016 16:22:06.000,1359.598090,-4658.234735,4129.957572,183.294,0.000,-0.000
31 Mar 2016 16:22:07.000,1359.607225,-4658.280802,4129.902969,183.294,0.000,-0.000
31 Mar 2016 16:22:08.000,1359.616360,-4658.326869,4129.848366,183.294,-0.000,-0.000
31 Mar 2016 16:22:09.000,1359.625495,-4658.372935,4129.793762,183.294,-0.000,-0.000
31 Mar 2016 16:22:10.000,1359.634629,-4658.419000,4129.739158,183.294,0.000,-0.000
31 Mar 2016 16:22:11.000,1359.643764,-4658.465065,4129.684553,183.293,0.000,-0.000
31 Mar 2016 16:22:12.000,1359.652898,-4658.511129,4129.629948,183.293,-0.000,-0.000
31 Mar 2016 16:22:13.000,1359.662032,-4658.557193,4129.575342,183.293,0.000,0.000
31 Mar 2016 16:22:14.000,1359.671166,-4658.603256,4129.520735,183.293,-0.000,-0.000
31 Mar 2016 16:22:15.000,1359.680300,-4658.649318,4129.466128,183.293,-0.000,0.000
31 Mar 2016 16:22:16.000,1359.689434,-4658.695380,4129.411521,183.293,0.000,-0.000
31 Mar 2016 16:22:17.000,1359.698567,-4658.741441,4129.356913,183.293,-0.000,-0.000
31 Mar 2016 16:22:18.000,1359.707700,-4658.787502,4129.302304,183.293,0.000,-0.000
31 Mar 2016 16:22:19.000,1359.716833,-4658.833562,4129.247695,183.293,-0.000,-0.000
31 Mar 2016 16:22:20.000,1359.725966,-4658.879621,4129.193086,183.293,-0.000,0.000
31 Mar 2016 16:22:21.000,1359.735099,-4658.925680,4129.138476,183.293,-0.000,-0.000
31 Mar 2016 16:22:22.000,1359.744232,-4658.971738,4129.083865,183.293,0.000,-0.000
31 Mar 2016 16:22:23.000,1359.753364,-4659.017796,4129.029254,183.293,0.000,-0.000
31 Mar 2016 16:22:24.000,1359.762496,-4659.063853,4128.974642,183.293,-0.000,0.000
31 Mar 2016 16:22:25.000,1359.771628,-4659.109910,4128.920030,183.293,0.000,0.000
31 Mar 2016 16:22:26.000,1359.780760,-4659.155965,4128.865417,183.293,-0.000,0.000
31 Mar 2016 16:22:27.000,1359.789892,-4659.202021,4128.810804,183.293,-0.000,-0.000
31 Mar 2016 16:22:28.000,1359.799023,-4659.248076,4128.756190,183.293,-0.000,-0.000
31 Mar 2016 16:22:29.000,1359.808155,-4659.294130,4128.701575,183.293,0.000,0.000
31 Mar 2016 16:22:30.000,1359.817286,-4659.340183,4128.646961,183.293,0.000,-0.000
31 Mar 2016 16:22:31.000,1359.826417,-4659.386236,4128.592345,183.293,-0.000,-0.000
31 Mar 2016 16:22:32.000,1359.835548,-4659.432288,4128.537729,183.293,0.000,-0.000
31 Mar 2016 16:22:33.000,1359.844678,-4659.478340,4128.483113,183.293,0.000,0.000
31 Mar 2016 16:22:34.000,1359.853809,-4659.524391,4128.428496,183.293,0.000,-0.000
31 Mar 2016 16:22:35.000,1359.862939,-4659.570442,4128.373878,183.293,-0.000,0.000
31 Mar 2016 16:22:36.000,1359.872069,-4659.616492,4128.319260,183.293,-0.000,0.000
31 Mar 2016 16:22:37.000,1359.881199,-4659.662541,4128.264641,183.293,0.000,-0.000
31 Mar 2016 16:22:38.000,1359.890329,-4659.708590,4128.210022,183.293,0.000,0.000
31 Mar 2016 16:22:39.000,1359.899459,-4659.754638,4128.155402,183.293,0.000,-0.000
31 Mar 2016 16:22:40.000,1359.908588,-4659.800686,4128.100782,183.293,0.000,0.000
31 Mar 2016 16:22:41.000,1359.917717,-4659.846733,4128.046161,183.293,0.000,-0.000
31 Mar 2016 16:22:42.000,1359.926847,-4659.892779,4127.991540,183.293,-0.000,-0.000
31 Mar 2016 16:22:43.000,1359.935975,-4659.938825,4127.936918,183.292,0.000,-0.000
31 Mar 2016 16:22:44.000,1359.945104,-4659.984870,4127.882296,183.292,0.000,-0.000
31 Mar 2016 16:22:45.000,1359.954233,-4660.030915,4127.827673,183.292,-0.000,0.000
31 Mar 2016 16:22:46.000,1359.963361,-4660.076959,4127.773050,183.292,-0.000,-0.000
31 Mar 2016 16:22:47.000,1359.972489,-4660.123003,4127.718426,183.292,0.000,-0.000
31 Mar 2016 16:22:48.000,1359.981618,-4660.169045,4127.663801,183.292,0.000,-0.000
31 Mar 2016 16:22:49.000,1359.990745,-4660.215088,4127.609176,183.292,0.000,0.000
31 Mar 2016 16:22:50.000,1359.999862,-4660.261137,4127.554541,183.591,-0.078,18.437
31 Mar 2016 16:22:51.000,1360.005793,-4660.308895,4127.497657,188.251,-1.299,38.332
31 Mar 2016 16:22:52.000,1360.005259,-4660.359420,4127.437043,193.184,-2.592,42.167
31 Mar 2016 16:22:53.000,1359.997106,-4660.412248,4127.373138,198.386,-3.957,45.933
31 Mar 2016 16:22:54.000,1359.980199,-4660.466759,4127.306531,203.854,-5.394,49.586
31 Mar 2016 16:22:55.000,1359.953620,-4660.522104,4127.238318,209.562,-6.299,43.490
31 Mar 2016 16:22:56.000,1359.918216,-4660.576995,4127.172707,215.318,-6.299,43.490
31 Mar 2016 16:22:57.000,1359.874602,-4660.630662,4127.111155,221.074,-6.299,43.490
31 Mar 2016 16:22:58.000,1359.823194,-4660.682490,4127.054214,226.829,-6.299,43.490
31 Mar 2016 16:22:59.000,1359.764489,-4660.731880,4127.002394,232.585,-6.299,43.490
31 Mar 2016 16:23:00.000,1359.699058,-4660.778261,4126.956149,238.341,-6.299,43.490
31 Mar 2016 16:23:01.000,1359.627538,-4660.821090,4126.915880,244.096,-6.299,43.490
31 Mar 2016 16:23:02.000,1359.550630,-4660.859860,4126.881926,249.851,-6.299,43.490
31 Mar 2016 16:23:03.000,1359.469087,-4660.894106,4126.854562,255.607,-6.299,43.490
31 Mar 2016 16:23:04.000,1359.383709,-4660.923407,4126.833998,261.362,-6.299,43.490
31 Mar 2016 16:23:05.000,1359.295335,-4660.947393,4126.820375,267.118,-6.299,43.490
31 Mar 2016 16:23:06.000,1359.204836,-4660.965748,4126.813764,272.873,-6.299,43.490
31 Mar 2016 16:23:07.000,1359.113101,-4660.978213,4126.814164,278.628,-6.299,43.490
31 Mar 2016 16:23:08.000,1359.021035,-4660.984585,4126.821504,284.384,-6.299,43.490
31 Mar 2016 16:23:09.000,1358.929543,-4660.984727,4126.835645,290.139,-6.299,43.490
31 Mar 2016 16:23:10.000,1358.839527,-4660.978563,4126.856377,295.895,-6.299,43.490
31 Mar 2016 16:23:11.000,1358.751873,-4660.966079,4126.883424,301.650,-6.299,43.490
31 Mar 2016 16:23:12.000,1358.667442,-4660.947328,4126.916446,307.406,-6.299,43.490
31 Mar 2016 16:23:13.000,1358.585811,-4660.924133,4126.953536,308.842,-6.299,28.482
31 Mar 2016 16:23:14.000,1358.504310,-4660.900747,4126.990796,308.842,-6.299,8.482
31 Mar 2016 16:23:15.000,1358.422808,-4660.877359,4127.028055,308.841,-6.299,0.000
31 Mar 2016 16:23:16.000,1358.341307,-4660.853971,4127.065313,308.840,-6.299,-0.000
31 Mar 2016 16:23:17.000,1358.259806,-4660.830581,4127.102570,308.840,-6.299,-0.000
31 Mar 2016 16:23:18.000,1358.178304,-4660.807191,4127.139826,308.839,-6.299,-0.000
31 Mar 2016 16:23:19.000,1358.096803,-4660.783799,4127.177081,308.839,-6.299,0.000
31 Mar 2016 16:23:20.000,1358.015301,-4660.760407,4127.214335,308.838,-6.299,0.000
31 Mar 2016 16:23:21.000,1357.933800,-4660.737014,4127.251588,308.838,-6.299,-0.000
31 Mar 2016 16:23:22.000,1357.852299,-4660.713620,4127.288840,308.837,-6.299,-0.000
31 Mar 2016 16:23:23.000,1357.770797,-4660.690225,4127.326091,308.837,-6.299,-0.000
31 Mar 2016 16:23:24.000,1357.689296,-4660.666829,4127.363341,308.836,-6.299,0.000
31 Mar 2016 16:23:25.000,1357.607794,-4660.643432,4127.400590,308.836,-6.299,0.000
31 Mar 2016 16:23:26.000,1357.526292,-4660.620034,4127.437838,308.835,-6.299,-0.000
31 Mar 2016 16:23:27.000,1357.444791,-4660.596636,4127.475085,308.834,-6.299,0.000
31 Mar 2016 16:23:28.000,1357.363289,-4660.573236,4127.512331,308.834,-6.299,-0.000
31 Mar 2016 16:23:29.000,1357.281788,-4660.549836,4127.549576,308.833,-6.299,0.000
31 Mar 2016 16:23:30.000,1357.200286,-4660.526434,4127.586820,308.833,-6.299,0.000
31 Mar 2016 16:23:31.000,1357.118784,-4660.503032,4127.624063,308.832,-6.299,0.000
31 Mar 2016 16:23:32.000,1357.037282,-4660.479629,4127.661305,308.832,-6.299,0.000
31 Mar 2016 16:23:33.000,1356.955781,-4660.456224,4127.698546,308.831,-6.299,0.000
31 Mar 2016 16:23:34.000,1356.874279,-4660.432819,4127.735786,308.831,-6.299,0.000
31 Mar 2016 16:23:35.000,1356.792777,-4660.409413,4127.773025,308.830,-6.299,-0.000
31 Mar 2016 16:23:36.000,1356.711275,-4660.386006,4127.810263,308.829,-6.299,-0.000
31 Mar 2016 16:23:37.000,1356.629773,-4660.362598,4127.847500,308.829,-6.299,-0.000
31 Mar 2016 16:23:38.000,1356.548271,-4660.339189,4127.884736,308.828,-6.299,-0.000
31 Mar 2016 16:23:39.000,1356.466769,-4660.315780,4127.921971,308.828,-6.299,-0.000
31 Mar 2016 16:23:40.000,1356.385268,-4660.292369,4127.959204,308.827,-6.299,0.000
31 Mar 2016 16:23:41.000,1356.303766,-4660.268957,4127.996437,308.827,-6.299,0.000
31 Mar 2016 16:23:42.000,1356.222264,-4660.245545,4128.033669,308.826,-6.299,-0.000
31 Mar 2016 16:23:43.000,1356.140762,-4660.222131,4128.070900,308.826,-6.299,-0.000
31 Mar 2016 16:23:44.000,1356.059259,-4660.198717,4128.108130,308.825,-6.299,-0.000
31 Mar 2016 16:23:45.000,1355.977757,-4660.175302,4128.145359,308.825,-6.299,0.000
31 Mar 2016 16:23:46.000,1355.896255,-4660.151886,4128.182587,308.824,-6.299,0.000
31 Mar 2016 16:23:47.000,1355.814753,-4660.128469,4128.219814,308.823,-6.299,0.000
31 Mar 2016 16:23:48.000,1355.733251,-4660.105051,4128.257040,308.823,-6.299,-0.000
31 Mar 2016 16:23:49.000,1355.651749,-4660.081632,4128.294264,308.822,-6.299,-0.000
31 Mar 2016 16:23:50.000,1355.570247,-4660.058212,4128.331488,308.822,-6.299,0.000
31 Mar 2016 16:23:51.000,1355.488744,-4660.034791,4128.368711,308.821,-6.299,0.000
31 Mar 2016 16:23:52.000,1355.407242,-4660.011369,4128.405933,308.821,-6.299,-0.000
31 Mar 2016 16:23:53.000,1355.325740,-4659.987947,4128.443154,308.820,-6.299,-0.000
31 Mar 2016 16:23:54.000,1355.244238,-4659.964523,4128.480374,308.820,-6.299,0.000
31 Mar 2016 16:23:55.000,1355.162735,-4659.941099,4128.517593,308.819,-6.299,0.000
31 Mar 2016 16:23:56.000,1355.081233,-4659.917673,4128.554810,308.818,-6.299,0.000
31 Mar 2016 16:23:57.000,1354.999730,-4659.894247,4128.592027,308.818,-6.299,0.000
31 Mar 2016 16:23:58.000,1354.918228,-4659.870820,4128.629243,308.817,-6.299,0.000
31 Mar 2016 16:23:59.000,1354.836726,-4659.847391,4128.666458,308.817,-6.299,0.000
31 Mar 2016 16:24:00.000,1354.755223,-4659.823962,4128.703672,308.816,-6.299,-0.000
31 Mar 2016 16:24:01.000,1354.673721,-4659.800532,4128.740884,308.816,-6.299,-0.000
31 Mar 2016 16:24:02.000,1354.592218,-4659.777101,4128.778096,308.815,-6.299,0.000
31 Mar 2016 16:24:03.000,1354.510716,-4659.753670,4128.815307,308.815,-6.299,0.000
31 Mar 2016 16:24:04.000,1354.429213,-4659.730237,4128.852517,308.814,-6.299,-0.000
31 Mar 2016 16:24:05.000,1354.347710,-4659.706803,4128.889726,308.814,-6.299,-0.000
31 Mar 2016 16:24:06.000,1354.266208,-4659.683369,4128.926933,308.813,-6.299,-0.000
31 Mar 2016 16:24:07.000,1354.184705,-4659.659933,4128.964140,308.812,-6.299,-0.000
31 Mar 2016 16:24:08.000,1354.103202,-4659.636497,4129.001346,308.812,-6.299,-0.000
31 Mar 2016 16:24:09.000,1354.021700,-4659.613059,4129.038551,308.811,-6.299,-0.000
31 Mar 2016 16:24:10.000,1353.940197,-4659.589621,4129.075754,308.811,-6.299,0.000
31 Mar 2016 16:24:11.000,1353.858694,-4659.566182,4129.112957,308.810,-6.299,-0.000
31 Mar 2016 16:24:12.000,1353.777191,-4659.542742,4129.150159,308.810,-6.299,0.000
31 Mar 2016 16:24:13.000,1353.695689,-4659.519301,4129.187360,308.809,-6.299,0.000
31 Mar 2016 16:24:14.000,1353.614186,-4659.495859,4129.224559,308.809,-6.299,-0.000
31 Mar 2016 16:24:15.000,1353.532683,-4659.472416,4129.261758,308.808,-6.299,0.000
31 Mar 2016 16:24:16.000,1353.451180,-4659.448972,4129.298956,308.808,-6.299,-0.000
31 Mar 2016 16:24:17.000,1353.369677,-4659.425527,4129.336153,308.807,-6.299,0.000
31 Mar 2016 16:24:18.000,1353.288174,-4659.402081,4129.373348,308.806,-6.299,0.000
31 Mar 2016 16:24:19.000,1353.206671,-4659.378635,4129.410543,308.806,-6.299,-0.000
31 Mar 2016 16:24:20.000,1353.125168,-4659.355187,4129.447737,308.805,-6.299,0.000
31 Mar 2016 16:24:21.000,1353.043665,-4659.331739,4129.484929,308.805,-6.299,-0.000
31 Mar 2016 16:24:22.000,1352.962162,-4659.308290,4129.522121,308.804,-6.299,-0.000
31 Mar 2016 16:24:23.000,1352.880659,-4659.284839,4129.559312,308.804,-6.299,0.000
31 Mar 2016 16:24:24.000,1352.799156,-4659.261388,4129.596501,308.803,-6.299,0.000
31 Mar 2016 16:24:25.000,1352.717653,-4659.237936,4129.633690,308.803,-6.299,-0.000
31 Mar 2016 16:24:26.000,1352.636150,-4659.214483,4129.670878,308.802,-6.299,0.000
31 Mar 2016 16:24:27.000,1352.554647,-4659.191029,4129.708064,308.801,-6.299,-0.000
31 Mar 2016 16:24:28.000,1352.473144,-4659.167574,4129.745250,308.801,-6.299,-0.000
31 Mar 2016 16:24:29.000,1352.391640,-4659.144119,4129.782435,308.800,-6.299,0.000
31 Mar 2016 16:24:30.000,1352.310137,-4659.120662,4129.819618,308.800,-6.299,0.000
31 Mar 2016 16:24:31.000,1352.228634,-4659.097204,4129.856801,308.799,-6.299,0.000
31 Mar 2016 16:24:32.000,1352.147131,-4659.073746,4129.893983,308.799,-6.299,-0.000
31 Mar 2016 16:24:33.000,1352.065627,-4659.050286,4129.931163,308.798,-6.299,-0.000
31 Mar 2016 16:24:34.000,1351.984124,-4659.026826,4129.968343,308.798,-6.299,0.000
31 Mar 2016 16:24:35.000,1351.902621,-4659.003365,4130.005522,308.797,-6.299,0.000
31 Mar 2016 16:24:36.000,1351.821117,-4658.979902,4130.042699,308.797,-6.299,-0.000
31 Mar 2016 16:24:37.000,1351.739614,-4658.956439,4130.079876,308.796,-6.299,-0.000
31 Mar 2016 16:24:38.000,1351.658110,-4658.932975,4130.117051,308.795,-6.299,0.000
